# Exported using VGG Image Annotator (http://www.robots.ox.ac.uk/~vgg/software/via)
# Notes:
# - spatial_coordinates of [2,10,20,50,80] denotes a rectangle (shape_id=2) of size 50x80 placed at (10,20)
# - temporal coordinate of [1.349,2.741] denotes a temporal segment from time 1.346 sec. to 2.741 sec.
# - temporal coordinate of [4.633] denotes a still video frame at 4.633 sec.
# - metadata of {""1"":""3""} indicates attribute with id "1" set to an attribute option with id "3"
# SHAPE_ID = {"POINT":1,"RECTANGLE":2,"CIRCLE":3,"ELLIPSE":4,"LINE":5,"POLYLINE":6,"POLYGON":7,"EXTREME_RECTANGLE":8,"EXTREME_CIRCLE":9}
# FLAG_ID = {"RESERVED_FOR_FUTURE":1}
# ATTRIBUTE = {"1":{"aname":"seal","anchor_id":"FILE1_Z0_XY1","type":4,"desc":"","options":{"0":"pup","1":"cow","2":"bull"},"default_option_id":"1"}}
# CSV_HEADER = metadata_id,file_list,flags,temporal_coordinates,spatial_coordinates,metadata
"29_HDuvQLke","[""5MSL3520---56.png""]",0,"[]","[2,355.53,83.521,51.919,20.881]","{""1"":""0""}"
"29_encSz0WP","[""5MSL3520---56.png""]",0,"[]","[2,338.036,60.948,53.048,23.138]","{""1"":""0""}"
"29_Jo7KsFs1","[""5MSL3520---56.png""]",0,"[]","[2,369.074,7.336,38.94,21.445]","{""1"":""0""}"
"29_0gHU7wmt","[""5MSL3520---56.png""]",0,"[]","[2,308.126,178.33,50.226,90.293]","{""1"":""1""}"
"30_4hEXWCkF","[""5MSL3520---99.png""]",0,"[]","[2,162.528,95.937,33.86,41.761]","{""1"":""0""}"
"30_s86gKfh1","[""5MSL3520---99.png""]",0,"[]","[2,247.178,24.831,51.355,27.088]","{""1"":""0""}"
"30_8y8HVLq5","[""5MSL3520---99.png""]",0,"[]","[2,261.851,172.686,23.702,55.869]","{""1"":""0""}"
"30_eocdVEBT","[""5MSL3520---99.png""]",0,"[]","[2,344.808,277.088,24.266,53.047]","{""1"":""0""}"
"30_8q1iNL4Y","[""5MSL3520---99.png""]",0,"[]","[2,353.837,211.061,51.919,31.038]","{""1"":""0""}"
"30_Ikzo2N8o","[""5MSL3520---99.png""]",0,"[]","[2,457.675,67.156,28.217,46.839]","{""1"":""0""}"
"30_BpbHaKWk","[""5MSL3520---99.png""]",0,"[]","[2,296.84,99.887,66.027,32.732]","{""1"":""0""}"
"30_XbzapjGb","[""5MSL3520---99.png""]",0,"[]","[2,182.844,80.7,121.332,37.246]","{""1"":""1""}"
"30_kTOpa40k","[""5MSL3520---99.png""]",0,"[]","[2,272.573,123.025,49.662,90.293]","{""1"":""1""}"
"30_1JsoZ8zE","[""5MSL3520---99.png""]",0,"[]","[2,406.885,188.488,73.363,48.532]","{""1"":""1""}"
"30_tzlqwRuX","[""5MSL3520---99.png""]",0,"[]","[2,374.153,216.14,41.761,88.6]","{""1"":""1""}"
"30_EyxGd3I1","[""5MSL3520---99.png""]",0,"[]","[2,398.42,129.797,54.74,80.7]","{""1"":""1""}"
"30_R6KXy6Ja","[""5MSL3520---99.png""]",0,"[]","[2,332.393,151.242,84.65,85.214]","{""1"":""1""}"
"30_afJFekBj","[""5MSL3520---99.png""]",0,"[]","[2,203.725,3.95,57.562,77.878]","{""1"":""1""}"
"30_cZX3hcyy","[""5MSL3520---99.png""]",0,"[]","[2,325.056,2.257,56.998,102.145]","{""1"":""1""}"
"30_TpBzGcgX","[""5MSL3520---99.png""]",0,"[]","[2,397.856,52.483,98.758,56.433]","{""1"":""1""}"
